sale_id,company_id,test_id,product_id,revenue
2072,3,2,4,35390.66
2073,3,1,1,12451.94
2074,11,2,2,32525.92
2075,2,10,13,2651.67
2076,15,7,10,8250.9
2077,11,2,2,73191.33
2078,12,9,12,21949.64
2079,4,17,18,1480.87
2080,2,20,29,723.61
2081,4,26,28,3839.11
2082,15,2,2,28460.1
2083,15,2,5,4052.12
2084,10,2,2,27493.31
2085,13,28,25,36653.36
2086,2,12,8,21470.03
2087,6,30,27,49098.94
2088,5,25,21,11388.67
2089,6,2,4,65398.05
2090,12,13,14,12477.73
2091,13,21,30,47557.44
2092,7,10,13,1797.13
2093,7,1,1,6212.57
2094,12,12,8,15542.3
2095,15,29,26,9537.12
2096,9,15,16,2623.05
2097,11,18,19,9484.7
2098,10,11,7,5796.35
2099,5,23,23,15827.77
2100,1,28,25,41480.55
2101,2,26,28,2244.14
2102,13,12,8,30134.82
2103,15,1,3,17472.68
2104,13,1,1,4427.59
2105,12,8,11,10862.29
2106,7,22,22,27577.87
2107,7,27,24,21774.58
2108,2,22,22,7126.6
2109,1,15,16,1988.59
2110,9,12,8,657.22
2111,4,23,23,41492.0
2112,12,11,7,18488.35
2113,5,15,16,4319.62
2114,4,13,14,17358.78
2115,14,23,23,10696.31
2116,5,13,14,67100.16
2117,5,13,14,24128.54
2118,8,26,28,1236.6
2119,3,2,2,48605.29
2120,5,16,17,49622.51
2121,6,23,23,17093.55
2122,8,23,23,71198.21
2123,14,25,21,76107.79
2124,15,30,27,56876.48
2125,14,2,2,2663.85
2126,14,15,16,2469.95
2127,13,21,30,9193.84
2128,1,28,25,14276.76
2129,2,1,3,49586.9
2130,5,8,11,13291.62
2131,7,15,16,2641.31
2132,5,2,5,18771.39
2133,4,11,7,2152.88
2134,12,2,4,33476.49
2135,14,29,26,8652.84
2136,3,3,6,44243.43
2137,2,8,11,4439.11
2138,9,21,30,62717.53
2139,14,24,20,5819.56
2140,15,25,21,61149.85
2141,10,24,20,36733.47
2142,2,28,25,33497.93
2143,7,7,10,7483.28
2144,14,26,28,510.79
2145,14,1,3,18262.96
2146,8,28,25,22840.45
2147,5,1,3,18900.09
2148,4,27,24,8779.84
2149,4,29,26,43845.3
2150,3,1,3,52698.83
2151,2,3,6,26515.23
2152,2,1,1,21658.77
2153,6,26,28,989.82
2154,14,1,1,1212.76
2155,2,29,26,51907.79
2156,8,20,29,2870.92
2157,10,1,1,16550.32
2158,5,21,30,49337.17
2159,7,1,3,26093.82
2160,10,6,9,13749.58
2161,15,23,23,65231.74
2162,6,2,2,3105.32
2163,5,26,28,4668.98
2164,15,7,10,10432.18
2165,7,16,17,2165.6
2166,5,20,29,1060.9
2167,14,2,5,5225.25
2168,1,9,12,56264.34
2169,14,27,24,11898.79
2170,9,22,22,10005.71
2171,10,9,12,37875.62
2172,13,7,10,2512.13
2173,9,24,20,36017.91
2174,3,1,3,9684.99
2175,10,1,3,24265.2
2176,14,20,29,4041.22
2177,5,17,18,17963.54
2178,8,13,14,68749.94
2179,3,14,15,1718.59
2180,5,15,16,5334.79
2181,8,16,17,51225.6
2182,12,22,22,4415.44
2183,8,23,23,57450.18
2184,4,29,26,3970.17
2185,1,1,1,3417.55
2186,12,21,30,3978.16
2187,7,24,20,5928.87
2188,8,23,23,47182.54
2189,14,15,16,4445.53
2190,5,12,8,17720.25
2191,7,17,18,20827.88
2192,14,29,26,53513.95
2193,2,30,27,58121.47
2194,13,18,19,551.36
2195,14,24,20,3516.77
2196,9,2,4,56661.6
2197,5,23,23,12142.39
2198,7,12,8,25901.21
2199,4,2,4,46181.27
2200,12,20,29,4064.65
2201,11,29,26,35230.39
2202,13,16,17,34772.74
2203,10,29,26,7498.14
2204,10,15,16,1526.03
2205,8,2,4,35208.19
2206,3,13,14,35067.8
2207,8,8,11,9223.65
2208,13,18,19,6761.31
2209,12,1,3,3407.51
2210,7,30,27,20877.9
2211,12,10,13,8218.6
2212,13,14,15,1689.91
2213,8,1,1,19494.86
2214,8,27,24,590.05
2215,7,17,18,14783.47
2216,6,29,26,39942.7
2217,11,7,10,9481.97
2218,4,2,2,4021.1
2219,8,16,17,56164.81
2220,4,30,27,29486.75
2221,15,18,19,2214.25
2222,8,23,23,36715.78
2223,1,9,12,47548.96
2224,10,13,14,69207.94
2225,12,2,5,20427.53
2226,5,20,29,117.02
2227,13,15,16,5473.87
2228,9,13,14,10344.96
2229,11,3,6,5198.34
2230,14,2,4,63962.12
2231,15,1,1,12668.0
2232,2,26,28,465.83
2233,2,1,1,9060.24
2234,8,12,8,4959.42
2235,4,9,12,3464.57
2236,14,10,13,667.79
2237,1,30,27,38424.4
2238,11,7,10,2158.32
2239,12,22,22,29815.82
2240,6,6,9,70906.25
2241,11,24,20,4983.47
2242,14,26,28,3312.09
2243,2,6,9,54432.66
2244,12,12,8,21257.96
2245,1,9,12,15575.57
2246,1,14,15,41223.49
2247,14,23,23,68619.85
2248,13,20,29,3416.17
2249,2,24,20,36934.23
2250,7,18,19,2131.05
2251,3,21,30,56903.18
2252,5,24,20,23301.46
2253,7,16,17,30418.91
2254,8,24,20,15878.53
2255,13,2,2,66477.11
2256,2,21,30,35768.77
2257,1,28,25,55005.32
2258,8,29,26,12240.95
2259,8,27,24,10958.11
2260,4,2,4,80690.98
2261,2,28,25,10809.93
2262,9,28,25,2100.24
2263,4,17,18,8414.7
2264,4,30,27,21996.59
2265,15,3,6,12323.59
2266,12,18,19,10640.27
2267,2,9,12,44238.15
2268,11,11,7,4592.25
2269,13,21,30,60661.28
2270,10,7,10,8292.81
2271,1,9,12,56934.25
2272,5,22,22,8621.48
2273,4,30,27,44380.54
2274,9,28,25,24269.42
2275,10,26,28,739.89
2276,8,27,24,2973.78
2277,1,16,17,3684.91
2278,1,9,12,23188.46
2279,9,25,21,76076.95
2280,5,29,26,17724.19
2281,13,2,5,16959.31
2282,4,14,15,52574.25
2283,7,1,3,34981.43
2284,3,30,27,29413.08
2285,5,2,4,72553.97
2286,2,26,28,1761.5
2287,1,2,2,3875.28
2288,3,2,5,20699.76
2289,9,7,10,1521.64
2290,11,22,22,25029.09
2291,10,10,13,6954.66
2292,5,13,14,14792.35
2293,5,1,3,25328.75
2294,12,23,23,66674.27
2295,12,1,3,38930.93
2296,9,30,27,51928.5
2297,7,13,14,17628.74
2298,4,2,5,20565.8
2299,1,11,7,16978.07
2300,13,3,6,14386.11
2301,5,11,7,27761.85
2302,2,6,9,18397.76
2303,8,9,12,43428.98
2304,7,7,10,6719.8
2305,4,23,23,59274.68
2306,6,12,8,23430.68
2307,10,9,12,55309.93
2308,9,2,5,1988.06
2309,13,21,30,11121.64
2310,7,29,26,1111.77
2311,5,8,11,8064.1
2312,15,23,23,37938.12
2313,10,21,30,63915.41
2314,11,21,30,54589.29
2315,4,27,24,10685.54
2316,10,10,13,4986.12
2317,13,7,10,7009.68
2318,12,11,7,1817.15
2319,11,1,1,4419.92
2320,3,1,3,8419.59
2321,12,9,12,60951.14
2322,8,20,29,2474.19
2323,4,27,24,23177.72
2324,3,13,14,25277.44
2325,10,10,13,7574.49
2326,10,2,2,60817.93
2327,12,22,22,9288.75
2328,11,18,19,9582.24
2329,12,11,7,6072.91
2330,13,21,30,57966.68
2331,12,20,29,2718.58
2332,1,1,3,49918.74
2333,13,10,13,7502.1
2334,15,2,2,39029.47
2335,8,22,22,10774.39
2336,9,3,6,30096.02
2337,2,28,25,9971.7
2338,15,25,21,18303.89
2339,1,9,12,21220.34
2340,5,1,3,23266.15
2341,3,16,17,21325.51
2342,2,16,17,40272.16
2343,9,1,3,44547.91
2344,7,22,22,19312.36
2345,4,22,22,12413.44
2346,12,18,19,755.63
2347,1,23,23,10092.98
2348,5,26,28,1499.63
2349,1,17,18,11618.49
2350,13,1,3,45795.82
2351,8,7,10,1598.78
2352,1,23,23,33893.36
2353,12,2,5,6469.81
2354,12,16,17,1052.32
2355,12,20,29,3500.6
2356,5,6,9,84232.36
2357,13,15,16,1379.06
2358,6,1,3,50817.8
2359,2,29,26,34060.93
2360,12,15,16,499.35
2361,8,28,25,6787.21
2362,9,9,12,45816.84
2363,5,1,1,4057.03
2364,11,30,27,30655.7
2365,2,30,27,54779.15
2366,9,14,15,42573.14
2367,5,2,2,48193.88
2368,6,25,21,23556.82
2369,10,20,29,2698.48
2370,7,10,13,3156.09
2371,4,13,14,70649.54
2372,7,7,10,5054.67
2373,11,15,16,1861.17
2374,5,30,27,52917.9
2375,3,18,19,5020.32
2376,13,12,8,18132.71
2377,2,18,19,2389.7
2378,4,16,17,34463.55
2379,7,18,19,2744.27
2380,2,30,27,38856.38
2381,14,18,19,7800.93
2382,2,1,1,16697.8
2383,4,9,12,49979.07
2384,14,7,10,1222.17
2385,9,1,1,15483.15
2386,3,1,1,13378.87
2387,9,2,5,3982.48
2388,13,9,12,40075.29
2389,5,1,1,6724.15
2390,13,16,17,8941.66
2391,7,11,7,8675.62
2392,13,15,16,2352.49
2393,13,24,20,32329.19
2394,9,12,8,37520.56
2395,13,17,18,2749.95
2396,7,2,4,67561.09
2397,2,9,12,54980.01
2398,10,17,18,6714.15
2399,5,3,6,51912.67
2400,13,18,19,11592.6
2401,6,1,3,3028.01
2402,8,1,1,10887.2
2403,8,12,8,19758.15
2404,11,6,9,52825.87
2405,5,28,25,34805.82
2406,15,30,27,13921.74
2407,7,2,2,9104.44
2408,12,7,10,8951.66
2409,3,1,3,29599.99
2410,14,2,5,15894.28
2411,13,17,18,13380.13
2412,3,8,11,997.36
2413,5,22,22,3958.93
2414,14,30,27,7508.86
2415,15,20,29,1280.4
2416,14,15,16,3017.88
2417,2,15,16,3005.91
2418,1,2,4,38642.22
2419,5,11,7,51780.87
2420,13,8,11,252.9
2421,7,2,4,22281.2
2422,9,20,29,1867.39
2423,9,28,25,15070.48
2424,4,16,17,19425.44
2425,9,12,8,19568.83
2426,14,18,19,4546.49
2427,14,13,14,55559.02
2428,5,25,21,1297.17
2429,4,22,22,7398.21
2430,15,13,14,3443.31
2431,4,3,6,2679.2
2432,13,28,25,7458.56
2433,7,13,14,66959.96
2434,12,15,16,4138.03
2435,5,22,22,16937.97
2436,1,12,8,4747.01
2437,8,21,30,26682.17
2438,2,2,5,5384.75
2439,15,27,24,10654.21
2440,9,26,28,2307.73
2441,10,25,21,23244.57
2442,3,28,25,20169.52
2443,5,11,7,13507.37
2444,5,11,7,29746.49
2445,5,24,20,19566.33
2446,8,7,10,3216.57
2447,8,25,21,24710.97
2448,11,21,30,11363.64
2449,6,13,14,5738.08
2450,6,30,27,53797.19
2451,9,1,3,40518.98
2452,7,15,16,4603.06
2453,3,14,15,66370.98
2454,14,2,5,10028.64
2455,1,15,16,2849.53
2456,4,24,20,29305.95
2457,10,16,17,29502.88
2458,15,2,2,33408.23
2459,5,18,19,11538.44
2460,3,10,13,1011.4
2461,4,7,10,7572.11
2462,15,23,23,38061.35
2463,10,28,25,37348.44
2464,9,23,23,39300.44
2465,4,16,17,22669.57
2466,9,1,1,19636.52
2467,8,24,20,4334.97
2468,2,14,15,80547.46
2469,7,12,8,26732.33
2470,5,21,30,7944.7
2471,3,28,25,30993.45
2472,1,30,27,46390.15
2473,7,27,24,2903.52
2474,11,9,12,65233.52
2475,8,15,16,4340.26
2476,5,2,5,20756.82
2477,6,17,18,12089.67
2478,10,25,21,21558.61
2479,5,12,8,30405.01
2480,2,25,21,3071.66
2481,1,9,12,50612.47
2482,4,23,23,10960.05
2483,7,23,23,5883.7
2484,5,16,17,20194.35
2485,4,24,20,6512.51
2486,13,24,20,41590.89
2487,3,23,23,8027.68
2488,13,20,29,3129.36
2489,7,2,4,45799.55
2490,15,10,13,3936.02
2491,10,14,15,69319.27
2492,9,2,5,20827.26
2493,1,27,24,14095.63
2494,1,24,20,22362.18
2495,8,18,19,4211.26
2496,11,25,21,27350.88
2497,11,24,20,9531.28
2498,11,22,22,16618.41
2499,11,27,24,15421.42
2500,6,26,28,1523.63
2501,11,2,5,9262.72
2502,13,21,30,47187.09
2503,6,13,14,47990.48
2504,11,18,19,8512.67
2505,7,24,20,11271.7
2506,15,11,7,13275.22
2507,7,27,24,5074.81
2508,1,25,21,38743.3
2509,6,13,14,44779.22
2510,7,2,5,23648.26
2511,10,13,14,47450.11
2512,15,18,19,8469.02
2513,14,12,8,16471.68
2514,8,1,1,6195.2
2515,9,29,26,16518.68
2516,6,1,3,52738.17
2517,9,2,2,15460.78
2518,3,14,15,7222.85
2519,3,11,7,31070.27
2520,1,18,19,4094.74
2521,9,1,3,2911.87
2522,12,27,24,14640.37
2523,13,13,14,15917.13
2524,12,27,24,7505.84
2525,4,6,9,4509.76
2526,6,2,5,8068.32
2527,8,17,18,20225.53
2528,13,12,8,14172.36
2529,11,16,17,12531.47
2530,5,2,5,4061.84
2531,9,11,7,31886.54
2532,3,21,30,65289.98
2533,14,20,29,2295.59
2534,15,17,18,17011.88
2535,9,10,13,3534.66
2536,6,29,26,9564.91
2537,15,11,7,39618.7
2538,14,3,6,25485.08
2539,3,9,12,18224.0
2540,14,18,19,4918.75
2541,2,15,16,1246.28
2542,2,18,19,7621.88
2543,1,11,7,29743.35
2544,6,22,22,38347.55
2545,13,21,30,71705.96
2546,2,20,29,1569.33
2547,10,10,13,8136.09
2548,10,7,10,3206.14
2549,8,16,17,38196.75
2550,1,2,4,67246.86
2551,1,2,4,10829.49
2552,8,12,8,696.94
2553,2,30,27,45146.78
2554,10,2,2,34941.68
2555,13,14,15,64751.71
2556,1,29,26,41899.85
2557,5,1,3,46601.02
2558,8,1,1,738.71
2559,14,17,18,18027.74
2560,3,14,15,54554.04
2561,6,27,24,24650.75
2562,1,13,14,1451.31
2563,9,14,15,53880.72
2564,3,17,18,20498.45
2565,9,16,17,48261.7
2566,9,12,8,35006.0
2567,14,1,3,50970.7
2568,6,18,19,10272.05
2569,10,9,12,51451.82
2570,5,24,20,21760.91
2571,10,2,4,9903.93
2572,3,20,29,120.45
2573,3,2,4,43096.97
2574,3,14,15,21540.23
2575,10,12,8,6543.8
2576,13,29,26,24377.58
2577,4,30,27,62453.98
2578,13,25,21,68868.77
2579,4,3,6,32196.71
2580,2,6,9,28901.09
2581,10,20,29,128.07
2582,9,6,9,80210.98
2583,12,14,15,38980.93
2584,9,8,11,5622.27
2585,5,9,12,30049.5
2586,6,30,27,18084.46
2587,5,3,6,12180.22
2588,3,10,13,6660.23
2589,2,2,2,40911.03
2590,10,8,11,8429.47
2591,6,10,13,4129.22
2592,13,17,18,8003.76
2593,10,1,1,413.65
2594,15,14,15,57985.71
2595,12,8,11,13050.06
2596,11,2,5,5802.9
2597,2,16,17,14433.96
2598,5,1,3,37956.78
2599,15,3,6,8089.59
2600,15,11,7,29750.58
2601,12,29,26,66188.03
2602,8,9,12,41580.32
2603,9,10,13,8126.84
2604,6,12,8,17092.26
2605,10,8,11,5469.52
2606,9,30,27,17957.72
2607,15,6,9,68976.83
2608,11,26,28,189.65
2609,9,2,2,34621.83
2610,15,2,5,21629.02
2611,7,25,21,25940.84
2612,1,25,21,43608.44
2613,10,10,13,6651.72
2614,9,27,24,18677.68
2615,13,8,11,11189.64
2616,9,6,9,42746.83
2617,15,3,6,37153.97
2618,2,13,14,11501.43
2619,14,18,19,782.07
2620,10,29,26,57571.67
2621,3,3,6,9312.21
2622,5,7,10,5437.67
2623,1,24,20,2518.78
2624,1,30,27,53325.96
2625,10,12,8,14910.45
2626,15,23,23,43305.26
2627,14,24,20,37646.13
2628,14,21,30,60143.32
2629,3,9,12,41228.93
2630,5,16,17,52282.52
2631,10,11,7,31467.49
2632,8,27,24,6691.41
2633,11,15,16,1133.92
2634,8,28,25,30530.98
2635,8,22,22,3520.35
2636,7,18,19,7893.01
2637,5,30,27,15636.51
2638,7,24,20,24275.69
2639,9,25,21,41496.68
2640,9,9,12,34540.7
2641,5,1,1,20015.38
2642,9,2,4,70019.4
2643,3,24,20,15470.38
2644,5,10,13,569.13
2645,15,23,23,59919.6
2646,5,3,6,21168.52
2647,9,2,4,53356.81
2648,10,14,15,59181.36
2649,5,23,23,59830.82
2650,12,2,5,18853.97
2651,4,3,6,28004.23
2652,15,1,3,31847.06
2653,8,8,11,7025.55
2654,3,16,17,31638.5
2655,15,10,13,3836.43
2656,15,20,29,3606.13
2657,2,12,8,30963.84
2658,5,6,9,4986.11
2659,10,27,24,10486.97
2660,7,15,16,3688.35
2661,14,24,20,10008.84
2662,15,11,7,15773.98
2663,7,21,30,69540.03
2664,15,26,28,3818.61
2665,7,13,14,39051.24
2666,3,25,21,10523.59
2667,2,7,10,6760.62
2668,11,2,2,68709.37
2669,9,11,7,22290.52
2670,4,25,21,13411.61
2671,3,2,4,48064.92
2672,10,9,12,56641.28
2673,7,3,6,13116.4
2674,7,21,30,29092.56
2675,11,6,9,17237.79
2676,9,16,17,47463.4
2677,8,8,11,4264.62
2678,2,22,22,37884.48
2679,4,17,18,3383.1
2680,4,10,13,5258.55
2681,10,29,26,20715.53
2682,9,13,14,54435.99
2683,6,12,8,29912.08
2684,3,6,9,64710.38
2685,6,28,25,48690.3
2686,1,2,2,6859.66
2687,3,6,9,37930.13
2688,7,21,30,28584.55
2689,10,29,26,44555.14
2690,9,3,6,17586.6
2691,3,13,14,71886.97
2692,15,6,9,59340.19
2693,14,20,29,2207.77
2694,6,24,20,2201.23
2695,3,3,6,34087.51
2696,15,17,18,1812.06
2697,8,9,12,59827.07
2698,12,30,27,1171.23
2699,10,24,20,11083.88
2700,15,2,5,8170.64
2701,5,8,11,6669.02
2702,4,26,28,590.75
2703,8,7,10,3776.2
2704,1,23,23,52701.34
2705,14,1,3,45934.81
2706,12,9,12,29821.32
2707,14,20,29,110.9
2708,5,24,20,16047.66
2709,3,23,23,47848.36
2710,1,14,15,1665.61
2711,14,26,28,87.81
2712,12,27,24,16007.31
2713,6,29,26,20184.04
2714,15,10,13,6806.81
2715,11,21,30,9163.33
2716,7,22,22,7751.89
2717,9,18,19,7169.22
2718,15,1,3,31466.65
2719,3,20,29,4515.21
2720,8,15,16,2963.97
2721,12,30,27,45132.57
2722,14,11,7,34783.68
2723,10,23,23,16308.78
2724,12,7,10,6427.31
2725,3,13,14,19803.62
2726,7,24,20,4353.67
2727,8,21,30,63387.79
2728,13,11,7,7130.15
2729,7,20,29,4867.73
2730,9,26,28,3242.56
2731,2,8,11,1915.35
2732,8,6,9,28504.2
2733,9,25,21,27250.97
2734,14,2,4,22933.9
2735,7,18,19,9575.05
2736,4,1,3,5263.44
2737,5,20,29,5171.6
2738,7,8,11,4893.75
2739,5,1,3,37587.83
2740,7,9,12,7385.53
2741,5,16,17,20714.46
2742,6,2,2,66690.42
2743,13,20,29,3712.19
2744,8,14,15,45553.52
2745,3,2,4,13152.21
2746,2,18,19,2285.06
2747,1,7,10,9122.2
2748,5,11,7,18137.59
2749,7,18,19,1373.27
2750,7,9,12,56435.28
2751,5,8,11,12267.29
2752,2,23,23,31684.3
2753,5,8,11,12495.07
2754,1,29,26,17248.05
2755,15,2,2,25035.92
2756,9,29,26,13293.99
2757,10,2,4,28229.55
2758,12,1,3,47245.55
2759,3,3,6,11239.78
2760,5,17,18,6318.0
2761,7,27,24,3821.12
2762,12,30,27,50392.77
2763,12,21,30,40719.27
2764,5,2,2,24634.4
2765,7,21,30,10034.43
2766,3,2,2,2806.07
2767,10,6,9,75184.86
2768,1,7,10,6871.61
2769,9,24,20,20525.32
2770,10,27,24,18053.41
2771,3,17,18,22924.23
2772,8,12,8,26364.16
2773,14,10,13,3733.02
2774,1,16,17,40111.74
2775,12,12,8,3738.02
2776,14,20,29,2480.22
2777,8,16,17,43160.02
2778,1,23,23,26458.19
2779,5,16,17,56496.79
2780,12,17,18,13293.9
2781,6,10,13,8537.6
2782,14,17,18,15876.82
2783,12,17,18,22044.52
2784,15,23,23,29358.97
2785,1,30,27,45325.21
2786,10,30,27,9605.45
2787,10,26,28,1370.74
2788,4,23,23,73836.02
2789,4,17,18,4183.57
2790,15,1,1,21813.97
2791,4,27,24,15903.51
2792,9,16,17,14045.03
2793,11,26,28,2703.08
2794,6,2,5,22578.34
2795,7,22,22,28505.91
2796,8,2,4,68849.91
2797,10,26,28,1043.89
2798,14,14,15,2875.95
2799,6,15,16,1584.22
2800,6,30,27,41861.97
2801,11,12,8,24474.03
2802,11,1,1,740.64
2803,8,29,26,2364.48
2804,14,20,29,5538.84
2805,8,18,19,7096.38
2806,11,9,12,1422.73
2807,14,22,22,42556.71
2808,9,12,8,31219.03
2809,9,2,2,56200.23
2810,1,1,1,15743.13
2811,8,16,17,57778.99
2812,8,7,10,7267.65
2813,3,26,28,3372.51
2814,2,3,6,9199.24
2815,1,24,20,9803.05
2816,11,20,29,5533.5
2817,4,2,2,27029.77
2818,1,22,22,39394.0
2819,8,3,6,22662.81
2820,5,6,9,8295.84
2821,2,17,18,4138.7
2822,5,6,9,53290.74
2823,11,22,22,27083.43
2824,7,14,15,43507.91
2825,11,21,30,73236.35
2826,4,2,5,5990.81
2827,6,6,9,24415.27
2828,7,7,10,7191.66
2829,14,2,5,15069.57
2830,13,12,8,13168.22
2831,6,23,23,8838.68
2832,14,14,15,14827.11
2833,9,1,3,17402.89
2834,3,1,1,13222.59
2835,10,14,15,14179.5
2836,5,22,22,12113.96
2837,7,2,2,50011.05
2838,10,27,24,7154.29
2839,6,27,24,6532.81
2840,6,21,30,29586.04
2841,15,2,5,2177.31
2842,14,1,1,17749.59
2843,10,21,30,63882.92
2844,7,25,21,44042.24
2845,3,8,11,7992.22
2846,5,2,5,1318.22
2847,7,1,3,19619.1
2848,12,16,17,38104.89
2849,14,2,4,3168.19
2850,7,1,3,38053.73
2851,15,20,29,1208.62
2852,5,2,5,5451.52
2853,4,20,29,4118.01
2854,2,12,8,20495.22
2855,10,17,18,16705.55
2856,1,6,9,12633.82
2857,1,14,15,44246.84
2858,5,28,25,45087.16
2859,7,1,3,29548.08
2860,11,22,22,22060.84
2861,3,7,10,7418.9
2862,5,9,12,19951.81
2863,14,2,5,3350.54
2864,3,15,16,1777.81
2865,15,18,19,4811.71
2866,4,8,11,1131.53
2867,4,3,6,46932.38
2868,4,14,15,62268.38
2869,5,9,12,12679.91
2870,12,3,6,30537.09
2871,3,15,16,1111.84
2872,7,11,7,27254.38
2873,8,11,7,20988.89
2874,4,28,25,25510.0
2875,15,7,10,7219.72
2876,13,2,5,19583.14
2877,10,11,7,24737.64
2878,10,18,19,7647.77
2879,9,9,12,14249.34
2880,10,14,15,49377.65
2881,11,12,8,16799.06
2882,9,1,3,27730.13
2883,10,8,11,10935.24
2884,4,2,5,20755.51
2885,5,24,20,31844.94
2886,2,13,14,83132.29
2887,8,1,3,38037.69
2888,13,11,7,21458.56
2889,6,24,20,2878.14
2890,7,18,19,2002.04
2891,5,13,14,49463.58
2892,6,30,27,23239.78
2893,2,13,14,31742.37
2894,10,1,1,9680.25
2895,9,9,12,13484.24
2896,2,2,4,15089.09
2897,15,2,5,12426.58
2898,8,17,18,5275.78
2899,9,28,25,1088.88
2900,6,28,25,27976.54
2901,3,13,14,18254.15
2902,14,22,22,12389.88
2903,15,23,23,4852.6
2904,4,12,8,18290.33
2905,6,8,11,5074.31
2906,4,3,6,40378.59
2907,7,2,4,32426.51
2908,2,12,8,20761.5
2909,1,28,25,14664.88
2910,4,11,7,34009.36
2911,3,6,9,61824.84
2912,3,10,13,2496.15
2913,6,15,16,5226.03
2914,4,12,8,13078.72
2915,4,9,12,52596.77
2916,7,7,10,2066.68
2917,4,6,9,43227.64
2918,5,1,1,8810.55
2919,9,13,14,6634.58
2920,14,15,16,189.65
2921,12,1,1,2188.1
2922,11,23,23,7273.36
2923,5,1,1,13404.26
2924,6,21,30,8334.87
2925,9,26,28,1029.51
2926,13,16,17,43937.85
2927,6,9,12,45631.73
2928,4,2,2,13180.18
2929,9,7,10,8373.05
2930,14,17,18,18501.11
2931,15,1,3,25194.67
2932,11,23,23,21662.34
2933,2,6,9,17251.5
2934,11,30,27,2443.87
2935,11,22,22,24886.69
2936,12,17,18,17490.53
2937,7,18,19,4598.21
2938,13,25,21,13368.85
2939,10,26,28,1925.51
2940,2,28,25,3089.44
2941,9,3,6,4179.24
2942,7,3,6,15334.4
2943,13,12,8,12716.24
2944,12,11,7,3689.53
2945,5,1,3,46136.47
2946,9,9,12,13224.89
2947,3,15,16,2411.31
2948,6,14,15,35071.62
2949,12,27,24,25607.79
2950,5,28,25,18069.79
2951,6,11,7,34065.77
2952,5,27,24,17449.58
2953,3,16,17,8191.34
2954,8,27,24,2029.99
2955,3,18,19,473.46
2956,5,2,4,63141.44
2957,2,18,19,2104.97
2958,13,20,29,2806.09
2959,14,3,6,37778.88
2960,8,11,7,37460.33
2961,5,21,30,56769.18
2962,4,2,4,40568.06
2963,2,14,15,32433.42
2964,10,27,24,22026.56
2965,6,2,2,1568.39
2966,5,29,26,31658.03
2967,12,1,1,13725.49
2968,13,13,14,78682.36
2969,8,15,16,2479.61
2970,15,15,16,1481.03
2971,8,21,30,64645.46
2972,13,3,6,26088.28
2973,13,9,12,54004.19
2974,9,15,16,4636.85
2975,4,11,7,27803.02
2976,10,22,22,42164.37
2977,9,2,2,55453.96
2978,12,27,24,28946.95
2979,2,2,2,35862.72
2980,12,27,24,5340.26
2981,4,16,17,42809.73
2982,5,30,27,45303.25
2983,5,6,9,52610.56
2984,10,1,3,20576.77
2985,8,17,18,8141.13
2986,12,7,10,5713.44
2987,7,8,11,1848.62
2988,9,22,22,17986.58
2989,2,30,27,9506.49
2990,12,12,8,10485.4
2991,15,3,6,6693.33
2992,2,2,5,11274.27
2993,1,12,8,12302.28
2994,14,18,19,11929.6
2995,1,17,18,16614.36
2996,10,25,21,54936.19
2997,14,7,10,7155.82
2998,13,22,22,12621.01
2999,15,1,1,10761.68
3000,12,24,20,9082.46
3001,2,23,23,40402.18
3002,6,30,27,56106.8
3003,4,12,8,5612.8
3004,2,28,25,25889.09
3005,4,6,9,26337.86
3006,7,1,3,18542.07
3007,8,12,8,18440.24
3008,9,3,6,27847.54
3009,12,17,18,11755.5
3010,6,11,7,17957.17
3011,3,7,10,2711.37
3012,10,21,30,59815.62
3013,2,20,29,1290.62
3014,12,2,5,20801.78
3015,13,1,1,8995.94
3016,9,29,26,55716.28
3017,9,8,11,5976.43
3018,11,20,29,4129.79
3019,8,1,3,26189.81
3020,4,21,30,62531.71
3021,10,10,13,3768.97
3022,10,3,6,33830.98
3023,9,3,6,49183.04
3024,4,14,15,30174.61
3025,13,1,1,13021.7
3026,11,1,3,2946.61
3027,10,17,18,6929.16
3028,11,10,13,6448.23
3029,12,7,10,5527.89
3030,9,17,18,21642.74
3031,10,13,14,62748.44
3032,4,13,14,32924.9
3033,3,14,15,23387.97
3034,13,10,13,8996.01
3035,1,7,10,6877.67
3036,3,1,1,9606.68
3037,8,8,11,3953.92
3038,13,14,15,37703.25
3039,3,9,12,63172.85
3040,4,8,11,8359.67
3041,15,13,14,36483.86
3042,8,1,3,14591.23
3043,5,25,21,15040.86
3044,13,8,11,4444.2
3045,10,22,22,17639.31
3046,9,10,13,4394.02
3047,10,25,21,9115.61
3048,5,26,28,403.43
3049,10,23,23,57147.97
3050,5,13,14,73527.67
3051,2,3,6,22227.57
3052,2,21,30,21580.02
3053,4,27,24,1436.63
3054,6,29,26,9293.16
3055,14,7,10,8004.41
3056,6,1,3,9626.41
3057,13,29,26,11989.68
3058,4,2,2,60969.38
3059,14,26,28,2606.54
3060,6,1,3,20697.22
3061,15,6,9,74715.56
3062,9,25,21,41115.44
3063,14,12,8,8679.04
3064,3,21,30,4730.28
3065,12,27,24,9210.8
3066,12,1,3,2337.31
3067,1,16,17,3223.32
3068,3,28,25,10350.76
3069,11,30,27,39513.69
3070,2,14,15,49593.75
3071,12,22,22,6816.57
